"Titre de tracé : C3 SCJ Mur Est console"
"#","Date Heure, GMT+01:00","Temp., °C (LGR S/N: 9928996, SEN S/N: 9928996)","HR, % (LGR S/N: 9928996, SEN S/N: 9928996)","PtRosée, °C (LGR S/N: 9928996, SEN S/N: 9928996)"
475,01/30/21 08:00:00 PM,7.079,84.59,4.67
476,01/30/21 10:00:00 PM,6.978,84.21,4.50
477,01/31/21 12:00:00 AM,6.978,83.85,4.44
478,01/31/21 02:00:00 AM,6.877,82.50,4.11
479,01/31/21 04:00:00 AM,6.775,81.89,3.91
480,01/31/21 06:00:00 AM,6.775,81.89,3.91
481,01/31/21 08:00:00 AM,6.775,81.89,3.91
482,01/31/21 10:00:00 AM,6.775,81.89,3.91
483,01/31/21 12:00:00 PM,7.079,83.49,4.48
484,01/31/21 02:00:00 PM,7.381,86.26,5.24
485,01/31/21 04:00:00 PM,7.481,85.81,5.27
486,01/31/21 06:00:00 PM,7.381,85.39,5.10
487,01/31/21 08:00:00 PM,7.280,85.39,5.00
488,01/31/21 10:00:00 PM,7.179,84.98,4.83
489,02/01/21 12:00:00 AM,7.280,84.98,4.93
490,02/01/21 02:00:00 AM,7.280,84.98,4.93
491,02/01/21 04:00:00 AM,7.179,84.59,4.76
492,02/01/21 06:00:00 AM,7.179,84.59,4.76
493,02/01/21 08:00:00 AM,7.179,84.98,4.83
494,02/01/21 10:00:00 AM,7.280,84.98,4.93
495,02/01/21 12:00:00 PM,7.381,85.39,5.10
496,02/01/21 02:00:00 PM,7.381,84.20,4.90
497,02/01/21 04:00:00 PM,7.381,83.84,4.83
498,02/01/21 06:00:00 PM,7.582,85.38,5.29
499,02/01/21 08:00:00 PM,7.582,85.81,5.37
500,02/01/21 10:00:00 PM,7.582,85.81,5.37
501,02/02/21 12:00:00 AM,7.682,86.72,5.62
502,02/02/21 02:00:00 AM,7.682,86.72,5.62
503,02/02/21 04:00:00 AM,7.682,86.72,5.62
504,02/02/21 06:00:00 AM,7.582,86.26,5.44
505,02/02/21 08:00:00 AM,7.682,86.72,5.62
506,02/02/21 10:00:00 AM,7.782,86.72,5.72
507,02/02/21 12:00:00 PM,8.082,88.81,6.36
508,02/02/21 02:00:00 PM,8.481,90.72,7.06
509,02/02/21 04:00:00 PM,8.779,91.44,7.47
510,02/02/21 06:00:00 PM,8.879,92.22,7.69
511,02/02/21 08:00:00 PM,8.779,92.21,7.59
512,02/02/21 10:00:00 PM,8.779,91.44,7.47
513,02/03/21 12:00:00 AM,8.680,91.44,7.37
514,02/03/21 02:00:00 AM,8.779,91.44,7.47
515,02/03/21 04:00:00 AM,8.879,91.45,7.57
516,02/03/21 06:00:00 AM,8.879,90.73,7.46
517,02/03/21 08:00:00 AM,8.779,88.83,7.05
518,02/03/21 10:00:00 AM,8.978,87.21,6.98
519,02/03/21 12:00:00 PM,9.275,87.73,7.35
520,02/03/21 02:00:00 PM,9.176,87.73,7.26
521,02/03/21 04:00:00 PM,9.176,88.27,7.35
522,02/03/21 06:00:00 PM,9.176,87.21,7.17
523,02/03/21 08:00:00 PM,9.176,87.21,7.17
524,02/03/21 10:00:00 PM,8.978,85.80,6.74
525,02/04/21 12:00:00 AM,8.879,85.37,6.57
526,02/04/21 02:00:00 AM,8.680,83.43,6.04
527,02/04/21 04:00:00 AM,8.581,80.92,5.50
528,02/04/21 06:00:00 AM,8.481,79.35,5.12
529,02/04/21 08:00:00 AM,8.382,77.99,4.78
530,02/04/21 10:00:00 AM,8.481,78.88,5.04
531,02/04/21 12:00:00 PM,8.581,79.59,5.26
532,02/04/21 02:00:00 PM,8.680,80.36,5.50
533,02/04/21 04:00:00 PM,8.779,80.90,5.69
534,02/04/21 06:00:00 PM,8.879,80.90,5.79
535,02/04/21 08:00:00 PM,8.779,80.35,5.59
536,02/04/21 10:00:00 PM,8.680,80.10,5.45
537,02/05/21 12:00:00 AM,8.581,79.84,5.31
538,02/05/21 02:00:00 AM,8.481,79.85,5.21
539,02/05/21 04:00:00 AM,8.481,80.11,5.26
540,02/05/21 06:00:00 AM,8.382,80.38,5.21
541,02/05/21 08:00:00 AM,8.282,79.61,4.98
542,02/05/21 10:00:00 AM,8.282,79.37,4.93
543,02/05/21 12:00:00 PM,8.382,80.38,5.21
544,02/05/21 02:00:00 PM,8.581,83.44,5.94
545,02/05/21 04:00:00 PM,8.879,84.95,6.50
546,02/05/21 06:00:00 PM,9.077,86.72,6.99
547,02/05/21 08:00:00 PM,8.779,85.37,6.47
548,02/05/21 10:00:00 PM,8.779,80.63,5.64
549,02/06/21 12:00:00 AM,9.176,74.56,4.90
550,02/06/21 02:00:00 AM,9.077,76.31,5.14
551,02/06/21 04:00:00 AM,9.275,76.10,5.29
552,02/06/21 06:00:00 AM,9.077,77.92,5.44
553,02/06/21 08:00:00 AM,8.879,78.38,5.33
554,02/06/21 10:00:00 AM,8.779,78.85,5.32
555,02/06/21 12:00:00 PM,8.879,79.08,5.46
556,02/06/21 02:00:00 PM,9.373,78.57,5.85
557,02/06/21 04:00:00 PM,9.669,79.76,6.35
558,02/06/21 06:00:00 PM,9.472,78.10,5.86
559,02/06/21 08:00:00 PM,9.472,77.46,5.74
560,02/06/21 10:00:00 PM,9.472,78.56,5.94
561,02/07/21 12:00:00 AM,9.275,78.35,5.71
562,02/07/21 02:00:00 AM,9.275,78.58,5.75
563,02/07/21 04:00:00 AM,9.275,78.81,5.80
564,02/07/21 06:00:00 AM,9.176,78.82,5.70
565,02/07/21 08:00:00 AM,9.077,78.59,5.56
566,02/07/21 10:00:00 AM,8.978,78.15,5.39
567,02/07/21 12:00:00 PM,8.978,76.90,5.15
568,02/07/21 02:00:00 PM,8.978,75.77,4.94
569,02/07/21 04:00:00 PM,8.978,73.81,4.57
570,02/07/21 06:00:00 PM,8.978,73.23,4.45
571,02/07/21 08:00:00 PM,8.879,72.42,4.20
572,02/07/21 10:00:00 PM,8.879,72.69,4.25
573,02/08/21 12:00:00 AM,8.779,70.72,3.77
574,02/08/21 02:00:00 AM,8.680,70.63,3.65
575,02/08/21 04:00:00 AM,8.581,69.37,3.30
576,02/08/21 06:00:00 AM,8.382,68.26,2.88
577,02/08/21 08:00:00 AM,8.282,67.66,2.66
578,02/08/21 10:00:00 AM,8.282,69.73,3.09
579,02/08/21 12:00:00 PM,8.481,70.89,3.51
580,02/08/21 02:00:00 PM,8.481,70.11,3.36
581,02/08/21 04:00:00 PM,8.481,70.01,3.34
582,02/08/21 06:00:00 PM,8.382,71.14,3.47
583,02/08/21 08:00:00 PM,8.382,71.73,3.59
584,02/08/21 10:00:00 PM,8.282,72.38,3.62
585,02/09/21 12:00:00 AM,8.182,72.79,3.60
586,02/09/21 02:00:00 AM,8.082,72.81,3.51
587,02/09/21 04:00:00 AM,8.082,72.94,3.53
588,02/09/21 06:00:00 AM,7.882,73.53,3.45
589,02/09/21 08:00:00 AM,7.882,73.53,3.45
590,02/09/21 10:00:00 AM,7.682,72.73,3.11
591,02/09/21 12:00:00 PM,7.682,72.87,3.13
592,02/09/21 02:00:00 PM,7.682,73.56,3.27
593,02/09/21 04:00:00 PM,7.682,74.14,3.38
594,02/09/21 06:00:00 PM,7.682,74.60,3.47
595,02/09/21 08:00:00 PM,7.582,75.09,3.46
596,02/09/21 10:00:00 PM,7.481,75.43,3.43
597,02/10/21 12:00:00 AM,7.481,75.95,3.52
598,02/10/21 02:00:00 AM,7.481,76.49,3.62
599,02/10/21 04:00:00 AM,7.381,76.50,3.53
600,02/10/21 06:00:00 AM,7.381,75.96,3.43
601,02/10/21 08:00:00 AM,7.280,76.15,3.37
602,02/10/21 10:00:00 AM,7.280,76.70,3.47
603,02/10/21 12:00:00 PM,7.481,74.17,3.19
604,02/10/21 02:00:00 PM,7.381,75.96,3.43
605,02/10/21 04:00:00 PM,7.381,76.50,3.53
606,02/10/21 06:00:00 PM,7.381,76.68,3.56
607,02/10/21 08:00:00 PM,7.280,76.33,3.40
608,02/10/21 10:00:00 PM,7.079,75.48,3.05
609,02/11/21 12:00:00 AM,6.978,74.85,2.83
610,02/11/21 02:00:00 AM,6.877,74.10,2.59
611,02/11/21 04:00:00 AM,6.775,73.14,2.31
612,02/11/21 06:00:00 AM,6.674,71.65,1.92
613,02/11/21 08:00:00 AM,6.573,70.55,1.61
614,02/11/21 10:00:00 AM,6.471,69.85,1.37
615,02/11/21 12:00:00 PM,6.471,70.05,1.41
616,02/11/21 02:00:00 PM,6.471,70.26,1.46
617,02/11/21 04:00:00 PM,6.370,69.97,1.30
618,02/11/21 06:00:00 PM,6.268,69.60,1.13
619,02/11/21 08:00:00 PM,6.166,68.96,0.90
620,02/11/21 10:00:00 PM,6.064,68.62,0.74
621,02/12/21 12:00:00 AM,5.962,69.00,0.71
622,02/12/21 02:00:00 AM,5.860,68.84,0.58
623,02/12/21 04:00:00 AM,5.757,68.68,0.45
624,02/12/21 06:00:00 AM,5.552,68.90,0.30
625,02/12/21 08:00:00 AM,5.450,69.10,0.24
626,02/12/21 10:00:00 AM,5.347,69.21,0.17
627,02/12/21 12:00:00 PM,5.037,68.65,-0.24
628,02/12/21 02:00:00 PM,5.141,70.39,0.20
629,02/12/21 04:00:00 PM,5.141,71.67,0.45
630,02/12/21 06:00:00 PM,5.037,72.15,0.44
631,02/12/21 08:00:00 PM,4.934,71.48,0.22
632,02/12/21 10:00:00 PM,4.831,70.86,-0.00
633,02/13/21 12:00:00 AM,4.727,70.47,-0.18
634,02/13/21 02:00:00 AM,4.623,70.59,-0.26
635,02/13/21 04:00:00 AM,4.519,70.71,-0.33
636,02/13/21 06:00:00 AM,4.415,70.13,-0.55
637,02/13/21 08:00:00 AM,4.207,69.79,-0.81
638,02/13/21 10:00:00 AM,4.207,70.66,-0.64
639,02/13/21 12:00:00 PM,4.102,70.38,-0.80
640,02/13/21 02:00:00 PM,4.102,70.48,-0.78
641,02/13/21 04:00:00 PM,3.998,70.50,-0.88
642,02/13/21 06:00:00 PM,3.893,71.02,-0.88
643,02/13/21 08:00:00 PM,3.788,71.25,-0.93
644,02/13/21 10:00:00 PM,3.683,70.75,-1.13
645,02/14/21 12:00:00 AM,3.578,70.57,-1.26
646,02/14/21 02:00:00 AM,3.472,70.21,-1.44
647,02/14/21 04:00:00 AM,3.367,69.49,-1.68
648,02/14/21 06:00:00 AM,3.155,67.74,-2.23
649,02/14/21 08:00:00 AM,3.049,66.75,-2.53
650,02/14/21 10:00:00 AM,3.155,67.22,-2.33
651,02/14/21 12:00:00 PM,3.261,69.69,-1.74
652,02/14/21 02:00:00 PM,3.261,70.93,-1.50
653,02/14/21 04:00:00 PM,3.261,71.98,-1.30
654,02/14/21 06:00:00 PM,3.049,70.77,-1.74
655,02/14/21 08:00:00 PM,2.837,69.86,-2.11
656,02/14/21 10:00:00 PM,2.837,70.81,-1.93
657,02/15/21 12:00:00 AM,2.837,71.10,-1.88
658,02/15/21 02:00:00 AM,2.730,71.53,-1.90
659,02/15/21 04:00:00 AM,2.730,71.33,-1.94
660,02/15/21 06:00:00 AM,2.624,70.18,-2.26
661,02/15/21 08:00:00 AM,2.624,70.75,-2.15
662,02/15/21 10:00:00 AM,2.624,69.12,-2.46
663,02/15/21 12:00:00 PM,3.155,69.10,-1.96
664,02/15/21 02:00:00 PM,3.367,71.22,-1.34
665,02/15/21 04:00:00 PM,3.683,73.34,-0.64
666,02/15/21 06:00:00 PM,3.683,73.46,-0.62
667,02/15/21 08:00:00 PM,3.578,73.87,-0.64
668,02/15/21 10:00:00 PM,3.472,74.57,-0.61
669,02/16/21 12:00:00 AM,3.472,75.61,-0.42
670,02/16/21 02:00:00 AM,3.367,76.10,-0.44
671,02/16/21 04:00:00 AM,3.367,76.94,-0.29
672,02/16/21 06:00:00 AM,3.472,77.66,-0.06
673,02/16/21 08:00:00 AM,3.472,78.05,0.01
674,02/16/21 10:00:00 AM,3.788,79.49,0.57
675,02/16/21 12:00:00 PM,4.311,81.73,1.47
676,02/16/21 02:00:00 PM,5.037,85.42,2.80
677,02/16/21 04:00:00 PM,5.655,87.19,3.70
678,02/16/21 06:00:00 PM,5.347,87.69,3.47
679,02/16/21 08:00:00 PM,5.141,87.68,3.27
680,02/16/21 10:00:00 PM,5.141,87.19,3.19
681,02/17/21 12:00:00 AM,5.244,87.19,3.29
682,02/17/21 02:00:00 AM,5.347,87.69,3.47
683,02/17/21 04:00:00 AM,5.141,87.19,3.19
684,02/17/21 06:00:00 AM,4.831,85.42,2.60
685,02/17/21 08:00:00 AM,4.727,84.27,2.30
686,02/17/21 10:00:00 AM,4.727,83.57,2.19
687,02/17/21 12:00:00 PM,5.757,86.26,3.65
688,02/17/21 02:00:00 PM,6.471,88.22,4.67
689,02/17/21 04:00:00 PM,6.674,88.23,4.87
690,02/17/21 06:00:00 PM,6.268,87.70,4.38
691,02/17/21 08:00:00 PM,5.860,86.26,3.75
692,02/17/21 10:00:00 PM,5.655,85.01,3.34
693,02/18/21 12:00:00 AM,5.450,84.25,3.01
694,02/18/21 02:00:00 AM,5.450,83.55,2.89
695,02/18/21 04:00:00 AM,5.347,83.21,2.73
696,02/18/21 06:00:00 AM,5.450,81.96,2.62
697,02/18/21 08:00:00 AM,5.552,81.38,2.62
698,02/18/21 10:00:00 AM,5.962,83.53,3.39
699,02/18/21 12:00:00 PM,6.471,84.99,4.14
700,02/18/21 02:00:00 PM,6.877,84.99,4.53
701,02/18/21 04:00:00 PM,6.978,85.39,4.70
702,02/18/21 06:00:00 PM,6.775,84.60,4.37
703,02/18/21 08:00:00 PM,6.775,84.60,4.37
704,02/18/21 10:00:00 PM,6.978,84.99,4.63
705,02/19/21 12:00:00 AM,6.877,84.99,4.53
706,02/19/21 02:00:00 AM,6.775,84.60,4.37
707,02/19/21 04:00:00 AM,6.775,84.22,4.31
708,02/19/21 06:00:00 AM,6.674,83.86,4.15
709,02/19/21 08:00:00 AM,6.674,83.16,4.03
710,02/19/21 10:00:00 AM,7.079,82.81,4.36
711,02/19/21 12:00:00 PM,9.077,78.59,5.56
712,02/19/21 02:00:00 PM,8.481,79.11,5.08
713,02/19/21 04:00:00 PM,8.082,78.91,4.65
714,02/19/21 06:00:00 PM,8.082,78.91,4.65
715,02/19/21 08:00:00 PM,7.882,80.15,4.68
716,02/19/21 10:00:00 PM,7.782,79.90,4.54
717,02/20/21 12:00:00 AM,7.882,79.40,4.55
718,02/20/21 02:00:00 AM,7.882,79.90,4.64
719,02/20/21 04:00:00 AM,7.782,79.90,4.54
720,02/20/21 06:00:00 AM,7.782,79.41,4.45
721,02/20/21 08:00:00 AM,7.782,78.93,4.37
722,02/20/21 10:00:00 AM,8.182,78.44,4.67
723,02/20/21 12:00:00 PM,8.581,78.41,5.05
724,02/20/21 02:00:00 PM,8.779,77.74,5.12
725,02/20/21 04:00:00 PM,8.879,75.96,4.88
726,02/20/21 06:00:00 PM,8.680,74.79,4.47
727,02/20/21 08:00:00 PM,8.879,71.29,3.98
728,02/20/21 10:00:00 PM,9.275,70.19,4.13
729,02/21/21 12:00:00 AM,8.879,70.59,3.84
730,02/21/21 02:00:00 AM,8.879,69.11,3.54
731,02/21/21 04:00:00 AM,8.779,69.33,3.48
732,02/21/21 06:00:00 AM,8.879,68.35,3.38
733,02/21/21 08:00:00 AM,8.978,66.68,3.12
734,02/21/21 10:00:00 AM,9.275,63.61,2.74
735,02/21/21 12:00:00 PM,9.373,65.51,3.25
736,02/21/21 02:00:00 PM,9.768,62.27,2.91
737,02/21/21 04:00:00 PM,9.866,62.48,3.05
738,02/21/21 06:00:00 PM,9.965,60.73,2.74
739,02/21/21 08:00:00 PM,9.866,60.19,2.52
740,02/21/21 10:00:00 PM,9.768,59.10,2.17
741,02/22/21 12:00:00 AM,9.866,58.39,2.10
742,02/22/21 02:00:00 AM,9.965,55.93,1.59
743,02/22/21 04:00:00 AM,9.965,57.37,1.94
744,02/22/21 06:00:00 AM,9.866,60.09,2.50
745,02/22/21 08:00:00 AM,10.063,62.74,3.29
746,02/22/21 10:00:00 AM,10.455,63.01,3.73
747,02/22/21 12:00:00 PM,10.748,64.48,4.33
748,02/22/21 02:00:00 PM,11.139,66.48,5.14
749,02/22/21 04:00:00 PM,11.334,68.26,5.71
750,02/22/21 06:00:00 PM,11.431,69.82,6.13
751,02/22/21 08:00:00 PM,11.431,70.63,6.30
752,02/22/21 10:00:00 PM,11.236,71.03,6.19
753,02/23/21 12:00:00 AM,11.236,71.28,6.24
754,02/23/21 02:00:00 AM,11.139,71.42,6.18
755,02/23/21 04:00:00 AM,11.139,71.42,6.18
756,02/23/21 06:00:00 AM,11.139,71.42,6.18
757,02/23/21 08:00:00 AM,11.139,71.68,6.23
758,02/23/21 10:00:00 AM,11.139,71.95,6.28
759,02/23/21 12:00:00 PM,11.625,73.92,7.15
760,02/23/21 02:00:00 PM,12.110,75.97,8.02
761,02/23/21 04:00:00 PM,12.304,73.05,7.63
762,02/23/21 06:00:00 PM,12.304,72.61,7.54
763,02/23/21 08:00:00 PM,12.110,71.80,7.19
764,02/23/21 10:00:00 PM,11.916,70.31,6.70
765,02/24/21 12:00:00 AM,11.722,69.66,6.37
766,02/24/21 02:00:00 AM,11.528,69.15,6.08
767,02/24/21 04:00:00 AM,11.431,69.60,6.08
768,02/24/21 06:00:00 AM,11.236,68.89,5.75
769,02/24/21 08:00:00 AM,11.041,67.29,5.22
770,02/24/21 10:00:00 AM,11.236,68.48,5.66
771,02/24/21 12:00:00 PM,11.528,70.03,6.26
772,02/24/21 02:00:00 PM,11.916,68.35,6.29
773,02/24/21 04:00:00 PM,12.110,55.47,3.47
774,02/24/21 06:00:00 PM,12.110,51.34,2.38
775,02/24/21 08:00:00 PM,11.916,53.22,2.71
776,02/24/21 10:00:00 PM,11.722,60.99,4.46
777,02/25/21 12:00:00 AM,11.334,63.00,4.56
778,02/25/21 02:00:00 AM,11.334,63.13,4.59
779,02/25/21 04:00:00 AM,11.041,63.46,4.38
780,02/25/21 06:00:00 AM,11.236,56.11,2.82
781,02/25/21 08:00:00 AM,10.846,60.40,3.50
782,02/25/21 10:00:00 AM,10.944,62.22,4.01
783,02/25/21 12:00:00 PM,11.528,57.99,3.56
784,02/25/21 02:00:00 PM,12.013,52.23,2.54
785,02/25/21 04:00:00 PM,12.207,47.79,1.47
786,02/25/21 06:00:00 PM,12.110,47.70,1.36
787,02/25/21 08:00:00 PM,11.819,53.82,2.78
788,02/25/21 10:00:00 PM,11.625,54.57,2.79
789,02/26/21 12:00:00 AM,11.334,54.18,2.42
790,02/26/21 02:00:00 AM,11.139,53.46,2.05
791,02/26/21 04:00:00 AM,10.944,54.37,2.10
792,02/26/21 06:00:00 AM,10.748,54.35,1.92
793,02/26/21 08:00:00 AM,10.651,53.50,1.61
794,02/26/21 10:00:00 AM,10.944,56.72,2.70
795,02/26/21 12:00:00 PM,11.139,58.27,3.26
796,02/26/21 02:00:00 PM,11.431,60.09,3.97
797,02/26/21 04:00:00 PM,11.819,61.31,4.63
798,02/26/21 06:00:00 PM,11.819,63.68,5.17
799,02/26/21 08:00:00 PM,11.528,63.55,4.86
800,02/26/21 10:00:00 PM,11.431,64.84,5.06
801,02/27/21 12:00:00 AM,11.041,65.93,4.93
802,02/27/21 02:00:00 AM,10.846,65.89,4.73
803,02/27/21 04:00:00 AM,10.651,65.23,4.41
804,02/27/21 06:00:00 AM,10.455,65.20,4.21
805,02/27/21 08:00:00 AM,10.455,65.20,4.21
806,02/27/21 10:00:00 AM,10.357,65.15,4.11
807,02/27/21 12:00:00 PM,10.259,65.02,3.99
808,02/27/21 02:00:00 PM,10.259,64.73,3.92
809,02/27/21 04:00:00 PM,10.357,65.00,4.07
810,02/27/21 06:00:00 PM,10.357,64.64,4.00
811,02/27/21 08:00:00 PM,10.259,64.10,3.78
812,02/27/21 10:00:00 PM,10.259,63.19,3.58
813,02/28/21 12:00:00 AM,9.965,61.43,2.90
814,02/28/21 02:00:00 AM,9.768,60.52,2.51
815,02/28/21 04:00:00 AM,9.472,60.24,2.16
816,02/28/21 06:00:00 AM,9.275,59.95,1.91
817,02/28/21 08:00:00 AM,9.077,59.52,1.62
818,02/28/21 10:00:00 AM,9.373,61.20,2.29
819,02/28/21 12:00:00 PM,9.571,62.61,2.80
820,02/28/21 02:00:00 PM,9.669,62.65,2.90
821,02/28/21 04:00:00 PM,9.768,63.05,3.08
822,02/28/21 06:00:00 PM,9.669,63.26,3.04
823,02/28/21 08:00:00 PM,9.571,63.80,3.06
824,02/28/21 10:00:00 PM,9.275,63.73,2.77
825,03/01/21 12:00:00 AM,9.077,63.21,2.46
826,03/01/21 02:00:00 AM,8.978,62.87,2.29
827,03/01/21 04:00:00 AM,8.779,63.10,2.16
828,03/01/21 06:00:00 AM,8.581,62.91,1.93
829,03/01/21 08:00:00 AM,8.481,62.76,1.80
830,03/01/21 10:00:00 AM,8.779,64.31,2.42
831,03/01/21 12:00:00 PM,9.571,66.80,3.71
832,03/01/21 02:00:00 PM,9.866,68.73,4.40
833,03/01/21 04:00:00 PM,10.063,66.37,4.09
834,03/01/21 06:00:00 PM,9.866,62.66,3.09
835,03/01/21 08:00:00 PM,9.373,60.99,2.24
836,03/01/21 10:00:00 PM,9.077,62.04,2.20
837,03/02/21 12:00:00 AM,8.879,62.60,2.14
838,03/02/21 02:00:00 AM,8.680,62.71,1.98
839,03/02/21 04:00:00 AM,8.481,62.02,1.63
840,03/02/21 06:00:00 AM,8.382,61.61,1.45
841,03/02/21 08:00:00 AM,8.182,61.18,1.16
842,03/02/21 10:00:00 AM,8.382,63.50,1.87
843,03/02/21 12:00:00 PM,8.680,64.94,2.47
844,03/02/21 02:00:00 PM,9.472,63.82,2.97
845,03/02/21 04:00:00 PM,9.866,53.46,0.87
846,03/02/21 06:00:00 PM,9.768,49.06,-0.41
847,03/02/21 08:00:00 PM,9.176,50.61,-0.53
848,03/02/21 10:00:00 PM,8.879,54.48,0.21
849,03/03/21 12:00:00 AM,8.680,56.14,0.44
850,03/03/21 02:00:00 AM,8.581,57.35,0.64
851,03/03/21 04:00:00 AM,8.481,58.12,0.73
852,03/03/21 06:00:00 AM,8.481,59.31,1.01
853,03/03/21 08:00:00 AM,8.382,59.94,1.07
854,03/03/21 10:00:00 AM,8.282,59.05,0.76
855,03/03/21 12:00:00 PM,8.382,59.66,1.00
856,03/03/21 02:00:00 PM,8.581,61.29,1.56
857,03/03/21 04:00:00 PM,8.779,62.40,2.00
858,03/03/21 06:00:00 PM,8.879,63.20,2.27
859,03/03/21 08:00:00 PM,8.779,63.29,2.20
860,03/03/21 10:00:00 PM,8.680,62.83,2.00
861,03/04/21 12:00:00 AM,8.481,62.30,1.70
862,03/04/21 02:00:00 AM,8.282,61.37,1.30
863,03/04/21 04:00:00 AM,8.182,60.73,1.06
864,03/04/21 06:00:00 AM,7.983,59.91,0.68
865,03/04/21 08:00:00 AM,7.882,59.07,0.39
866,03/04/21 10:00:00 AM,7.983,60.53,0.82
867,03/04/21 12:00:00 PM,8.481,61.32,1.47
868,03/04/21 02:00:00 PM,9.275,63.05,2.61
869,03/04/21 04:00:00 PM,9.571,64.19,3.15
870,03/04/21 06:00:00 PM,9.472,63.06,2.80
871,03/04/21 08:00:00 PM,8.978,63.74,2.49
872,03/04/21 10:00:00 PM,8.779,62.80,2.09
873,03/05/21 12:00:00 AM,8.581,63.21,1.99
874,03/05/21 02:00:00 AM,8.481,63.67,2.00
875,03/05/21 04:00:00 AM,8.481,64.38,2.15
876,03/05/21 06:00:00 AM,8.481,65.48,2.39
877,03/05/21 08:00:00 AM,8.382,66.33,2.48
878,03/05/21 10:00:00 AM,8.481,68.90,3.11
879,03/05/21 12:00:00 PM,8.779,69.95,3.61
880,03/05/21 02:00:00 PM,8.879,69.83,3.68
881,03/05/21 04:00:00 PM,9.077,69.08,3.72
882,03/05/21 06:00:00 PM,8.879,67.11,3.12
883,03/05/21 08:00:00 PM,8.680,66.90,2.89
884,03/05/21 10:00:00 PM,8.581,66.68,2.74
885,03/06/21 12:00:00 AM,8.481,65.85,2.47
886,03/06/21 02:00:00 AM,8.282,64.89,2.08
887,03/06/21 04:00:00 AM,8.282,64.76,2.05
888,03/06/21 06:00:00 AM,8.282,64.96,2.09
889,03/06/21 08:00:00 AM,8.182,64.98,2.00
890,03/06/21 10:00:00 AM,8.182,64.71,1.94
891,03/06/21 12:00:00 PM,8.182,65.19,2.05
892,03/06/21 02:00:00 PM,8.481,64.38,2.15
893,03/06/21 04:00:00 PM,8.680,63.94,2.25
894,03/06/21 06:00:00 PM,8.481,64.64,2.21
895,03/06/21 08:00:00 PM,8.282,64.49,1.99
896,03/06/21 10:00:00 PM,8.082,64.47,1.80
897,03/07/21 12:00:00 AM,7.983,64.69,1.75
898,03/07/21 02:00:00 AM,7.782,63.77,1.36
899,03/07/21 04:00:00 AM,7.682,63.36,1.17
900,03/07/21 06:00:00 AM,7.682,64.23,1.36
901,03/07/21 08:00:00 AM,7.582,65.26,1.49
902,03/07/21 10:00:00 AM,7.682,66.87,1.92
903,03/07/21 12:00:00 PM,7.882,68.63,2.48
904,03/07/21 02:00:00 PM,7.882,69.50,2.66
905,03/07/21 04:00:00 PM,7.882,69.80,2.72
906,03/07/21 06:00:00 PM,7.983,70.20,2.90
907,03/07/21 08:00:00 PM,7.882,70.43,2.85
908,03/07/21 10:00:00 PM,7.882,71.22,3.00
909,03/08/21 12:00:00 AM,7.882,71.45,3.05
910,03/08/21 02:00:00 AM,7.782,71.47,2.96
911,03/08/21 04:00:00 AM,7.782,71.59,2.98
912,03/08/21 06:00:00 AM,7.682,71.49,2.86
913,03/08/21 08:00:00 AM,7.582,71.27,2.72
914,03/08/21 10:00:00 AM,7.782,71.59,2.98
915,03/08/21 12:00:00 PM,7.882,72.97,3.35
916,03/08/21 02:00:00 PM,8.182,72.66,3.57
917,03/08/21 04:00:00 PM,8.382,69.41,3.12
918,03/08/21 06:00:00 PM,8.082,70.51,3.05
919,03/08/21 08:00:00 PM,7.983,69.48,2.75
920,03/08/21 10:00:00 PM,7.782,69.12,2.49
921,03/09/21 12:00:00 AM,7.682,68.95,2.35
922,03/09/21 02:00:00 AM,7.481,67.15,1.79
923,03/09/21 04:00:00 AM,7.381,65.94,1.44
924,03/09/21 06:00:00 AM,7.280,65.19,1.19
925,03/09/21 08:00:00 AM,7.280,64.98,1.14
926,03/09/21 10:00:00 AM,7.381,65.51,1.35
927,03/09/21 12:00:00 PM,7.481,65.49,1.44
928,03/09/21 02:00:00 PM,7.582,66.35,1.72
929,03/09/21 04:00:00 PM,7.682,66.02,1.75
930,03/09/21 06:00:00 PM,7.582,64.45,1.32
931,03/09/21 08:00:00 PM,7.481,64.94,1.32
932,03/09/21 10:00:00 PM,7.481,65.56,1.46
933,03/10/21 12:00:00 AM,7.381,65.80,1.41
934,03/10/21 02:00:00 AM,7.280,65.39,1.23
935,03/10/21 04:00:00 AM,7.179,63.97,0.83
936,03/10/21 06:00:00 AM,6.978,62.95,0.42
937,03/10/21 08:00:00 AM,6.775,61.96,0.00
938,03/10/21 10:00:00 AM,7.079,63.87,0.71
939,03/10/21 12:00:00 PM,7.280,65.39,1.23
940,03/10/21 02:00:00 PM,7.582,64.65,1.36
941,03/10/21 04:00:00 PM,7.882,61.84,1.03
942,03/10/21 06:00:00 PM,7.682,61.01,0.65
943,03/10/21 08:00:00 PM,7.481,61.47,0.56
944,03/10/21 10:00:00 PM,7.381,62.68,0.74
945,03/11/21 12:00:00 AM,7.280,63.70,0.87
946,03/11/21 02:00:00 AM,7.280,63.95,0.92
947,03/11/21 04:00:00 AM,7.280,66.19,1.40
948,03/11/21 06:00:00 AM,7.280,66.87,1.54
949,03/11/21 08:00:00 AM,7.381,68.63,2.00
950,03/11/21 10:00:00 AM,7.882,72.19,3.19
